iteration,lambda,learning_rate,rms
3,0.2,0.43,0.105023682243
3,0.2,0.44,0.119743992773
3,0.2,0.45,0.101272409766
3,0.2,0.46,0.0922485095275
3,0.2,0.47,0.223327129469
3,0.2,0.48,0.0565741216116
3,0.2,0.49,0.186993092841
3,0.2,0.5,0.141941877942
3,0.2,0.51,0.14185369349
3,0.2,0.52,0.140154275939
3,0.2,0.53,0.0562809395687
3,0.2,0.54,0.0940142758276
3,0.2,0.55,0.0910069232701
3,0.2,0.56,0.192225826693
3,0.2,0.57,0.0988023415497
3,0.2,0.58,0.0771089205029
3,0.2,0.59,0.207239500112
3,0.2,0.6,0.185672123739
3,0.2,0.61,0.171954098196
3,0.2,0.62,0.136001779763
3,0.2,0.63,0.187175021233
3,0.2,0.64,0.0886727865473
3,0.2,0.65,0.0911359632417
3,0.2,0.66,0.0638557438667
3,0.2,0.67,0.148513813503
3,0.2,0.68,0.132488192606
3,0.2,0.69,0.369900871515
3,0.2,0.7,0.167381348013
3,0.2,0.71,0.0899416336057
3,0.2,0.72,0.0916072200911
3,0.2,0.73,0.226240391563
3,0.2,0.74,0.125185183238
3,0.2,0.75,0.149592997587
3,0.2,0.76,0.176533405934
3,0.2,0.77,0.150150181935
3,0.2,0.78,0.195729918703
3,0.2,0.79,0.194898152846
3,0.2,0.8,0.187461116084
3,0.2,0.81,0.186047249844
3,0.2,0.82,0.0831063489874
3,0.2,0.83,0.146673134019
3,0.2,0.84,0.266508686901
3,0.2,0.85,0.293268325667
3,0.2,0.86,0.235315434844
3,0.2,0.87,0.0944509750472
3,0.2,0.88,0.171353478654
3,0.2,0.89,0.189730683007
3,0.2,0.9,0.11503836052
3,0.2,0.91,0.165360282422
3,0.2,0.92,0.232416248116
3,0.2,0.93,0.0913678261367
3,0.2,0.94,0.163603981065
3,0.2,0.95,0.16190580269
3,0.2,0.96,0.251625976661
3,0.2,0.97,0.156935578874
3,0.2,0.98,0.277492810257
3,0.2,0.99,0.137781531003
3,0.2,1.0,0.173256713051
3,0.2,1.01,0.20735306889
3,0.2,1.02,0.19722514568
3,0.2,1.03,0.244569542723
3,0.2,1.04,0.156630498619
3,0.2,1.05,0.201659243721
3,0.2,1.06,0.228544016624
3,0.2,1.07,0.123004421465
3,0.2,1.08,0.106677247869
3,0.2,1.09,0.189681158564
3,0.2,1.1,0.203011566617
3,0.2,1.11,0.215031376887
3,0.2,1.12,0.167919722319
3,0.2,1.13,0.14549237421
3,0.2,1.14,0.173998941202
3,0.2,1.15,0.181128168065
3,0.2,1.16,0.175350489268
3,0.2,1.17,0.197739346748
3,0.2,1.18,0.212127829415
3,0.2,1.19,0.331905458328
3,0.2,1.2,0.116905804972
3,0.2,1.21,0.158303332478
3,0.2,1.22,0.122406931733
3,0.2,1.23,0.199447294554
3,0.2,1.24,0.134695071147
3,0.2,1.25,0.241349522546
3,0.2,1.26,0.221055916255
3,0.2,1.27,0.126939773426
3,0.2,1.28,0.137786872498
3,0.2,1.29,0.213976635856
3,0.2,1.3,0.175050706719
3,0.2,1.31,0.360005129008
3,0.2,1.32,0.217314902478
3,0.2,1.33,0.197617030149
3,0.2,1.34,0.279700520781
3,0.2,1.35,0.191170004122
3,0.2,1.36,0.109102609304
3,0.2,1.37,0.151362717255
3,0.2,1.38,0.237746539566
3,0.2,1.39,0.17351252363
3,0.2,1.4,0.307894088111
3,0.2,1.41,0.157348704468
3,0.2,1.42,0.186282062371
3,0.2,1.43,0.160717242383
3,0.2,1.44,0.188844111857
3,0.2,1.45,0.220475942113
3,0.2,1.46,0.174845503619
3,0.2,1.47,0.123972216704
3,0.2,1.48,0.165897614011
3,0.2,1.49,0.29937971451
3,0.2,1.5,0.17976821939
4,0.5,0.0,0.509009733788
4,0.5,0.01,0.490122585195
4,0.5,0.02,0.460680245885
4,0.5,0.03,0.3708019645
4,0.5,0.04,0.332887911874
4,0.5,0.05,0.345842764635
4,0.5,0.06,0.346066468404
4,0.5,0.07,0.363683337446
4,0.5,0.08,0.34184999644
4,0.5,0.09,0.267769561366
4,0.5,0.1,0.357851914808
4,0.5,0.11,0.202538533044
4,0.5,0.12,0.2718899774
4,0.5,0.13,0.120270869531
4,0.5,0.14,0.19346067306
4,0.5,0.15,0.188368615623
4,0.5,0.16,0.181639267763
4,0.5,0.17,0.276870676134
4,0.5,0.18,0.113378420346
4,0.5,0.19,0.351384353639
4,0.5,0.2,0.142415406951
4,0.5,0.21,0.170414129484
4,0.5,0.22,0.243500000837
4,0.5,0.23,0.176256148391
4,0.5,0.24,0.140181261065
4,0.5,0.25,0.126689966434
4,0.5,0.26,0.107404999324
4,0.5,0.27,0.0787797403516
4,0.5,0.28,0.363335449505
4,0.5,0.29,0.130132076367
4,0.5,0.3,0.0754654732695
4,0.5,0.31,0.102771107467
4,0.5,0.32,0.27971148741
4,0.5,0.33,0.0991405050652
4,0.5,0.34,0.303391538629
4,0.5,0.35,0.0904495241522
4,0.5,0.36,0.176670616869
4,0.5,0.37,0.0898084161936
4,0.5,0.38,0.307908989889
4,0.5,0.39,0.134982793806
4,0.5,0.4,0.232154603341
4,0.5,0.41,0.115120637459
4,0.5,0.42,0.211945547035
4,0.5,0.43,0.0736694743405
4,0.5,0.44,0.0366134908062
4,0.5,0.45,0.111629520145
4,0.5,0.46,0.162289865804
4,0.5,0.47,0.173255766223
4,0.5,0.48,0.0896937617366
4,0.5,0.49,0.191722794389
4,0.5,0.5,0.12955113716
4,0.5,0.51,0.145538488693
4,0.5,0.52,0.153579526732
4,0.5,0.53,0.106527595088
4,0.5,0.54,0.169522111776
4,0.5,0.55,0.0746965925643
4,0.5,0.56,0.156507681074
4,0.5,0.57,0.153842564656
4,0.5,0.58,0.193804263134
4,0.5,0.59,0.213891744541
4,0.5,0.6,0.128448467615
4,0.5,0.61,0.130399962509
4,0.5,0.62,0.205056288152
4,0.5,0.63,0.0770859354223
4,0.5,0.64,0.120960775022
4,0.5,0.65,0.0780082116568
4,0.5,0.66,0.231139653712
4,0.5,0.67,0.082480756883
4,0.5,0.68,0.155546628814
4,0.5,0.69,0.111876205298
4,0.5,0.7,0.0772733120279
4,0.5,0.71,0.207619202819
4,0.5,0.72,0.21671849659
4,0.5,0.73,0.164501364161
4,0.5,0.74,0.350946761924
4,0.5,0.75,0.115322027963
4,0.5,0.76,0.230406904372
4,0.5,0.77,0.252895347516
4,0.5,0.78,0.161384518373
4,0.5,0.79,0.192375959393
4,0.5,0.8,0.122502073959
4,0.5,0.81,0.181902516804
4,0.5,0.82,0.157425658849
4,0.5,0.83,0.0929284485122
4,0.5,0.84,0.149087488453
4,0.5,0.85,0.142044000711
4,0.5,0.86,0.220284546565
4,0.5,0.87,0.208819956442
4,0.5,0.88,0.0985962293833
4,0.5,0.89,0.249824820781
4,0.5,0.9,0.119110136595
4,0.5,0.91,0.240371082722
4,0.5,0.92,0.127902559437
4,0.5,0.93,0.151367835234
4,0.5,0.94,0.215430636222
4,0.5,0.95,0.182018785022
4,0.5,0.96,0.188984421881
4,0.5,0.97,0.214137913655
4,0.5,0.98,0.153915023614
4,0.5,0.99,0.228777498015
4,0.5,1.0,0.276758999121
4,0.5,1.01,0.261184887625
4,0.5,1.02,0.241700628804
4,0.5,1.03,0.134822749406
4,0.5,1.04,0.211888208911
4,0.5,1.05,0.239226979747
4,0.5,1.06,0.152564410069
4,0.5,1.07,0.159056955353
4,0.5,1.08,0.125463603308
4,0.5,1.09,0.204919214379
4,0.5,1.1,0.291754908111
4,0.5,1.11,0.264804020856
4,0.5,1.12,0.116109035858
4,0.5,1.13,0.196275916475
4,0.5,1.14,0.241603148132
4,0.5,1.15,0.237960526855
4,0.5,1.16,0.141036244026
4,0.5,1.17,0.301703473927
4,0.5,1.18,0.206842585649
4,0.5,1.19,0.137755753023
4,0.5,1.2,0.138983333125
4,0.5,1.21,0.121057584859
4,0.5,1.22,0.222783003234
4,0.5,1.23,0.185252289454
4,0.5,1.24,0.251711407581
4,0.5,1.25,0.14077299581
4,0.5,1.26,0.263150094935
4,0.5,1.27,0.188308026196
4,0.5,1.28,0.166428508083
4,0.5,1.29,0.23889302255
4,0.5,1.3,0.330972305922
4,0.5,1.31,0.182311455428
4,0.5,1.32,0.12936172529
4,0.5,1.33,0.222054187644
4,0.5,1.34,0.198144066424
4,0.5,1.35,0.161243203688
4,0.5,1.36,0.142269955434
4,0.5,1.37,0.279967057095
4,0.5,1.38,0.173182217141
4,0.5,1.39,0.278716787698
4,0.5,1.4,0.262136817435
4,0.5,1.41,0.291842040334
4,0.5,1.42,0.214006466931
4,0.5,1.43,0.271264452504
4,0.5,1.44,0.296935963775
4,0.5,1.45,0.238490538257
4,0.5,1.46,0.205662975313
4,0.5,1.47,0.203818509007
4,0.5,1.48,0.203678059092
4,0.5,1.49,0.212433605622
4,0.5,1.5,0.198778999909
4,0.2,0.0,0.509009733788
4,0.2,0.01,0.47856895605
4,0.2,0.02,0.464355800256
4,0.2,0.03,0.443543844472
4,0.2,0.04,0.43623880944
4,0.2,0.05,0.400180802178
4,0.2,0.06,0.381297072214
4,0.2,0.07,0.482418870082
4,0.2,0.08,0.424696078641
4,0.2,0.09,0.363607333461
4,0.2,0.1,0.320866341999
4,0.2,0.11,0.269810903423
4,0.2,0.12,0.425356389617
4,0.2,0.13,0.346224136335
4,0.2,0.14,0.320423845222
4,0.2,0.15,0.203512537634
4,0.2,0.16,0.223008010127
4,0.2,0.17,0.158833113486
4,0.2,0.18,0.289393004646
4,0.2,0.19,0.198968722929
4,0.2,0.2,0.342317561133
4,0.2,0.21,0.215257378389
4,0.2,0.22,0.322422676085
4,0.2,0.23,0.262774247294
4,0.2,0.24,0.246560527734
4,0.2,0.25,0.248781239808
4,0.2,0.26,0.238757190821
4,0.2,0.27,0.254860272321
4,0.2,0.28,0.180494465298
4,0.2,0.29,0.146667118473
4,0.2,0.3,0.185320441846
4,0.2,0.31,0.270124176707
4,0.2,0.32,0.209975719817
4,0.2,0.33,0.131098895949
4,0.2,0.34,0.308592301301
4,0.2,0.35,0.0955375823124
4,0.2,0.36,0.178264637151
4,0.2,0.37,0.202824732534
4,0.2,0.38,0.142854150702
4,0.2,0.39,0.103114770461
4,0.2,0.4,0.108015864368
4,0.2,0.41,0.277105067396
4,0.2,0.42,0.19727059284
4,0.2,0.43,0.132224296267
4,0.2,0.44,0.113664049456
4,0.2,0.45,0.102829038245
4,0.2,0.46,0.35689638468
4,0.2,0.47,0.143110117653
4,0.2,0.48,0.0798525438651
4,0.2,0.49,0.283562798908
4,0.2,0.5,0.0802553813248
4,0.2,0.51,0.166756088362
4,0.2,0.52,0.119804021353
4,0.2,0.53,0.0694238048147
4,0.2,0.54,0.215586046422
4,0.2,0.55,0.119071871226
4,0.2,0.56,0.134063186264
4,0.2,0.57,0.10169966485
4,0.2,0.58,0.115048039951
4,0.2,0.59,0.114768493082
4,0.2,0.6,0.12826135244
4,0.2,0.61,0.0975831123737
4,0.2,0.62,0.065220243038
4,0.2,0.63,0.178709884659
4,0.2,0.64,0.0900375330903
4,0.2,0.65,0.156352668258
4,0.2,0.66,0.0552312710462
4,0.2,0.67,0.124558467217
4,0.2,0.68,0.178593623471
4,0.2,0.69,0.132572539231
4,0.2,0.7,0.198322220185
4,0.2,0.71,0.171109983685
4,0.2,0.72,0.12738489678
4,0.2,0.73,0.0973373951899
4,0.2,0.74,0.093621185362
4,0.2,0.75,0.144847281789
4,0.2,0.76,0.0868092534544
4,0.2,0.77,0.110944359881
4,0.2,0.78,0.286643341083
4,0.2,0.79,0.0824979951868
4,0.2,0.8,0.168169894907
4,0.2,0.81,0.0664464326855
4,0.2,0.82,0.178126355251
4,0.2,0.83,0.0653721731038
4,0.2,0.84,0.111370062909
4,0.2,0.85,0.242673796444
4,0.2,0.86,0.229173027277
4,0.2,0.87,0.16336851873
4,0.2,0.88,0.334371708386
4,0.2,0.89,0.124670178289
4,0.2,0.9,0.158499115356
4,0.2,0.91,0.199808254742
4,0.2,0.92,0.227475821786
4,0.2,0.93,0.145691905065
4,0.2,0.94,0.231427238777
4,0.2,0.95,0.202288969045
4,0.2,0.96,0.395939609107
4,0.2,0.97,0.166387337035
4,0.2,0.98,0.195058194644
4,0.2,0.99,0.11901951175
4,0.2,1.0,0.170517804694
4,0.2,1.01,0.183088054653
4,0.2,1.02,0.191017747386
4,0.2,1.03,0.108385404998
4,0.2,1.04,0.16012890437
4,0.2,1.05,0.165617709524
4,0.2,1.06,0.145884915848
4,0.2,1.07,0.120920176543
4,0.2,1.08,0.17670828346
4,0.2,1.09,0.25092016415
4,0.2,1.1,0.365892673887
4,0.2,1.11,0.154922146175
4,0.2,1.12,0.109727145767
4,0.2,1.13,0.157871476361
4,0.2,1.14,0.185944291932
4,0.2,1.15,0.184858023188
4,0.2,1.16,0.204563438717
4,0.2,1.17,0.180018237037
4,0.2,1.18,0.173357119268
4,0.2,1.19,0.0808694952844
4,0.2,1.2,0.185370940661
4,0.2,1.21,0.142221804358
4,0.2,1.22,0.162310777767
4,0.2,1.23,0.104229855652
4,0.2,1.24,0.167062623639
4,0.2,1.25,0.23033404172
4,0.2,1.26,0.19524826743
4,0.2,1.27,0.15872229497
4,0.2,1.28,0.168479138297
4,0.2,1.29,0.125106145887
4,0.2,1.3,0.173691311034
4,0.2,1.31,0.169120965956
4,0.2,1.32,0.203308308042
4,0.2,1.33,0.116483882067
4,0.2,1.34,0.210007920603
4,0.2,1.35,0.197545804516
4,0.2,1.36,0.193316562975
4,0.2,1.37,0.12329453406
4,0.2,1.38,0.151838841254
4,0.2,1.39,0.15405510397
4,0.2,1.4,0.106972695743
4,0.2,1.41,0.152135323149
4,0.2,1.42,0.148354145194
4,0.2,1.43,0.183423545374
4,0.2,1.44,0.192225793535
4,0.2,1.45,0.116802703997
4,0.2,1.46,0.156934537888
4,0.2,1.47,0.202077225025
4,0.2,1.48,0.104610333619
4,0.2,1.49,0.133624590022
4,0.2,1.5,0.133027793833
5,0.5,0.0,0.509009733788
5,0.5,0.01,0.471684660102
5,0.5,0.02,0.437759741112
5,0.5,0.03,0.475346341549
5,0.5,0.04,0.403079280323
5,0.5,0.05,0.380239636108
5,0.5,0.06,0.355935588641
5,0.5,0.07,0.329785765739
5,0.5,0.08,0.275805598755
5,0.5,0.09,0.285937000704
5,0.5,0.1,0.253113285111
5,0.5,0.11,0.179423929644
5,0.5,0.12,0.292329633723
5,0.5,0.13,0.175287337079
5,0.5,0.14,0.160693566197
5,0.5,0.15,0.149619310597
5,0.5,0.16,0.189220860768
5,0.5,0.17,0.0900040579689
5,0.5,0.18,0.278022278578
5,0.5,0.19,0.0612526874144
5,0.5,0.2,0.156541629976
5,0.5,0.21,0.112767348883
5,0.5,0.22,0.14937336805
5,0.5,0.23,0.151113391773
5,0.5,0.24,0.101400781082
5,0.5,0.25,0.104426685529
5,0.5,0.26,0.160318160104
5,0.5,0.27,0.265492376713
5,0.5,0.28,0.309027206106
5,0.5,0.29,0.0806874457968
5,0.5,0.3,0.256669406797
5,0.5,0.31,0.160985567932
5,0.5,0.32,0.0765618950136
5,0.5,0.33,0.182671165889
5,0.5,0.34,0.361223308093
5,0.5,0.35,0.0220090754174
5,0.5,0.36,0.111319965084
5,0.5,0.37,0.119072889416
5,0.5,0.38,0.0479146053474
5,0.5,0.39,0.142943729591
5,0.5,0.4,0.174831042464
5,0.5,0.41,0.0767702966449
5,0.5,0.42,0.119120755169
5,0.5,0.43,0.0509303023588
5,0.5,0.44,0.176186139846
5,0.5,0.45,0.173845856323
5,0.5,0.46,0.0606215055727
5,0.5,0.47,0.124285182559
5,0.5,0.48,0.110943513957
5,0.5,0.49,0.102553128482
5,0.5,0.5,0.143211072447
5,0.5,0.51,0.189261657123
5,0.5,0.52,0.0852100111
5,0.5,0.53,0.0770785409029
5,0.5,0.54,0.121018573745
5,0.5,0.55,0.148597299821
5,0.5,0.56,0.204053442745
5,0.5,0.57,0.103910592087
5,0.5,0.58,0.144948256456
5,0.5,0.59,0.0669641425917
5,0.5,0.6,0.0863825246148
5,0.5,0.61,0.385113694492
5,0.5,0.62,0.157777625262
5,0.5,0.63,0.194877594545
5,0.5,0.64,0.322230069357
5,0.5,0.65,0.178167585471
5,0.5,0.66,0.10608054414
5,0.5,0.67,0.284365666426
5,0.5,0.68,0.138116177821
5,0.5,0.69,0.0837857028297
5,0.5,0.7,0.204990677343
5,0.5,0.71,0.155308148516
5,0.5,0.72,0.130715505468
5,0.5,0.73,0.213582837339
5,0.5,0.74,0.0696816288953
5,0.5,0.75,0.21642812154
5,0.5,0.76,0.245471162662
5,0.5,0.77,0.0931633528566
5,0.5,0.78,0.21978483247
5,0.5,0.79,0.113458869961
5,0.5,0.8,0.0932363918476
5,0.5,0.81,0.280873824589
5,0.5,0.82,0.184115735403
5,0.5,0.83,0.327456647543
5,0.5,0.84,0.157263228752
5,0.5,0.85,0.509009733788
5,0.5,0.86,0.147447807299
5,0.5,0.87,0.239000670286
5,0.5,0.88,0.0984102162246
5,0.5,0.89,0.130804465723
5,0.5,0.9,0.0873673106151
5,0.5,0.91,0.194724827751
5,0.5,0.92,0.247204162762
5,0.5,0.93,0.207611809584
5,0.5,0.94,0.165500966118
5,0.5,0.95,0.20451085279
5,0.5,0.96,0.3065927695
5,0.5,0.97,0.173467726662
5,0.5,0.98,0.107929136465
5,0.5,0.99,0.184223154712
5,0.5,1.0,0.215706648419
5,0.5,1.01,0.149518479324
5,0.5,1.02,0.249930947073
5,0.5,1.03,0.236347906888
5,0.5,1.04,0.273476123353
5,0.5,1.05,0.307100517722
5,0.5,1.06,0.172054220682
5,0.5,1.07,0.298521364272
5,0.5,1.08,0.203483994617
5,0.5,1.09,0.126459750527
5,0.5,1.1,0.137215298261
5,0.5,1.11,0.241932362265
5,0.5,1.12,0.240445856216
5,0.5,1.13,0.170511656692
5,0.5,1.14,0.241279834491
5,0.5,1.15,0.215698713514
5,0.5,1.16,0.136814306344
5,0.5,1.17,0.127334478578
5,0.5,1.18,0.207718250992
5,0.5,1.19,0.341392090913
5,0.5,1.2,0.212294239954
5,0.5,1.21,0.251765288959
5,0.5,1.22,0.209896111726
5,0.5,1.23,0.166693534397
5,0.5,1.24,0.219890273115
5,0.5,1.25,0.231112066733
5,0.5,1.26,0.200664994134
5,0.5,1.27,0.279741953601
5,0.5,1.28,0.109845057653
5,0.5,1.29,0.364352621043
5,0.5,1.3,0.247617992327
5,0.5,1.31,0.174565307136
5,0.5,1.32,0.282484618868
5,0.5,1.33,0.192988505076
5,0.5,1.34,0.188248273265
5,0.5,1.35,0.225663566436
5,0.5,1.36,0.191127510522
5,0.5,1.37,0.284884181697
5,0.5,1.38,0.16511111533
5,0.5,1.39,0.190941613646
5,0.5,1.4,0.249338781556
5,0.5,1.41,0.142989791945
5,0.5,1.42,0.220565320087
5,0.5,1.43,0.237406572845
5,0.5,1.44,0.130081258098
5,0.5,1.45,0.133978939362
5,0.5,1.46,0.165059650506
5,0.5,1.47,0.297175968126
5,0.5,1.48,0.154667509399
5,0.5,1.49,0.304989498322
5,0.5,1.5,0.133475689526
5,0.2,0.0,0.509009733788
5,0.2,0.01,0.493617117776
5,0.2,0.02,0.493749193317
5,0.2,0.03,0.432870696507
5,0.2,0.04,0.409371386726
5,0.2,0.05,0.403285905383
5,0.2,0.06,0.407051530866
5,0.2,0.07,0.346925823433
5,0.2,0.08,0.39733316938
5,0.2,0.09,0.414004060787
5,0.2,0.1,0.317693123916
5,0.2,0.11,0.437149300016
5,0.2,0.12,0.317926805965
5,0.2,0.13,0.388601610277
5,0.2,0.14,0.24813470615
5,0.2,0.15,0.367018143521
5,0.2,0.16,0.309123925509
5,0.2,0.17,0.207377059129
5,0.2,0.18,0.228909000988
5,0.2,0.19,0.225814143474
5,0.2,0.2,0.262525367414
5,0.2,0.21,0.270266753446
5,0.2,0.22,0.195250298989
5,0.2,0.23,0.324932762078
5,0.2,0.24,0.159185302039
5,0.2,0.25,0.232110496951
5,0.2,0.26,0.177786186928
5,0.2,0.27,0.225796331435
5,0.2,0.28,0.312018788198
5,0.2,0.29,0.294478520129
5,0.2,0.3,0.109519364204
5,0.2,0.31,0.138131432372
5,0.2,0.32,0.165978875259
5,0.2,0.33,0.0795190550843
5,0.2,0.34,0.0736985124055
5,0.2,0.35,0.193570650133
5,0.2,0.36,0.167844306107
5,0.2,0.37,0.119459291425
5,0.2,0.38,0.126801639664
5,0.2,0.39,0.0839514164237
5,0.2,0.4,0.280296191453
5,0.2,0.41,0.160334456232
5,0.2,0.42,0.222660662771
5,0.2,0.43,0.0662907631114
5,0.2,0.44,0.198117610105
5,0.2,0.45,0.110587526561
5,0.2,0.46,0.0647604548582
5,0.2,0.47,0.172980096461
5,0.2,0.48,0.0303603644251
5,0.2,0.49,0.209881207044
5,0.2,0.5,0.337672641536
5,0.2,0.51,0.153259309204
5,0.2,0.52,0.0779315444422
5,0.2,0.53,0.0787823144141
5,0.2,0.54,0.150101779636
5,0.2,0.55,0.0878191683877
5,0.2,0.56,0.184321508262
5,0.2,0.57,0.0798698437043
5,0.2,0.58,0.0632116740845
5,0.2,0.59,0.150912997594
5,0.2,0.6,0.149099723556
5,0.2,0.61,0.209071265309
5,0.2,0.62,0.148323988133
5,0.2,0.63,0.13589006046
5,0.2,0.64,0.0422571775096
5,0.2,0.65,0.149701267726
5,0.2,0.66,0.102629823209
5,0.2,0.67,0.118279190318
5,0.2,0.68,0.156712483088
5,0.2,0.69,0.0782565231755
5,0.2,0.7,0.163722589199
5,0.2,0.71,0.198583611654
5,0.2,0.72,0.334988506429
5,0.2,0.73,0.158115716134
5,0.2,0.74,0.12511095625
5,0.2,0.75,0.137864431289
5,0.2,0.76,0.0821779624621
5,0.2,0.77,0.139102161388
5,0.2,0.78,0.253834365642
5,0.2,0.79,0.144149636316
5,0.2,0.8,0.146547013245
5,0.2,0.81,0.186758720928
5,0.2,0.82,0.217574287129
5,0.2,0.83,0.201098584232
5,0.2,0.84,0.186291792858
5,0.2,0.85,0.0700659046257
5,0.2,0.86,0.124809936205
5,0.2,0.87,0.268692260204
5,0.2,0.88,0.203879782529
5,0.2,0.89,0.0982370829509
5,0.2,0.9,0.296319184069
5,0.2,0.91,0.227192177302
5,0.2,0.92,0.115003322995
5,0.2,0.93,0.116618413753
5,0.2,0.94,0.0980991027996
5,0.2,0.95,0.189714239128
5,0.2,0.96,0.12963999353
5,0.2,0.97,0.101208371494
5,0.2,0.98,0.311065969949
5,0.2,0.99,0.197531454736
5,0.2,1.0,0.174501074566
5,0.2,1.01,0.181048902306
5,0.2,1.02,0.101075027071
5,0.2,1.03,0.177634075672
5,0.2,1.04,0.103674252929
5,0.2,1.05,0.133438595639
5,0.2,1.06,0.214757264204
5,0.2,1.07,0.0988410947034
5,0.2,1.08,0.177421277023
5,0.2,1.09,0.0754359984599
5,0.2,1.1,0.235677281784
5,0.2,1.11,0.0815251910422
5,0.2,1.12,0.136153352015
5,0.2,1.13,0.150938034464
5,0.2,1.14,0.179951856971
5,0.2,1.15,0.255345469865
5,0.2,1.16,0.15391351632
5,0.2,1.17,0.14409774454
5,0.2,1.18,0.24616427403
5,0.2,1.19,0.199267398863
5,0.2,1.2,0.164989496802
5,0.2,1.21,0.126271798793
5,0.2,1.22,0.145494889629
5,0.2,1.23,0.191735450555
5,0.2,1.24,0.129398522855
5,0.2,1.25,0.153532147616
5,0.2,1.26,0.234464585359
5,0.2,1.27,0.173869446232
5,0.2,1.28,0.136324829258
5,0.2,1.29,0.122256719288
5,0.2,1.3,0.286347116796
5,0.2,1.31,0.206379230025
5,0.2,1.32,0.112345095589
5,0.2,1.33,0.134162961063
5,0.2,1.34,0.204188147955
5,0.2,1.35,0.154403328054
5,0.2,1.36,0.115424460339
5,0.2,1.37,0.162489121876
5,0.2,1.38,0.194819986894
5,0.2,1.39,0.213536439031
5,0.2,1.4,0.12123401305
5,0.2,1.41,0.235074048709
5,0.2,1.42,0.143572448944
5,0.2,1.43,0.293636468019
5,0.2,1.44,0.152144242689
5,0.2,1.45,0.21683955318
5,0.2,1.46,0.140542145123
5,0.2,1.47,0.248921067288
5,0.2,1.48,0.151334020548
5,0.2,1.49,0.152075804503
5,0.2,1.5,0.119846373474
6,0.5,0.0,0.509009733788
6,0.5,0.01,0.477905311756
6,0.5,0.02,0.435990129107
6,0.5,0.03,0.423641960863
6,0.5,0.04,0.380883870665
6,0.5,0.05,0.354506925514
6,0.5,0.06,0.31846464588
6,0.5,0.07,0.292645228434
6,0.5,0.08,0.296221021079
6,0.5,0.09,0.337920142892
6,0.5,0.1,0.204262150962
6,0.5,0.11,0.319045004223
6,0.5,0.12,0.253203757027
6,0.5,0.13,0.265567715969
6,0.5,0.14,0.240995037298
6,0.5,0.15,0.284789680602
6,0.5,0.16,0.153462756985
6,0.5,0.17,0.161385938341
6,0.5,0.18,0.198367264856
6,0.5,0.19,0.197266849966
6,0.5,0.2,0.134588000696
6,0.5,0.21,0.185677297545
6,0.5,0.22,0.142054613879
6,0.5,0.23,0.152170337715
6,0.5,0.24,0.21888719765
6,0.5,0.25,0.067301399606
6,0.5,0.26,0.126030647102
6,0.5,0.27,0.0682580864025
6,0.5,0.28,0.157182584047
6,0.5,0.29,0.310624553926
6,0.5,0.3,0.205955426596
6,0.5,0.31,0.138716456856
6,0.5,0.32,0.175981555398
6,0.5,0.33,0.225886670163
6,0.5,0.34,0.296915528065
6,0.5,0.35,0.125717318285
6,0.5,0.36,0.0382465013046
6,0.5,0.37,0.31146745257
6,0.5,0.38,0.111452586082
6,0.5,0.39,0.130417690661
6,0.5,0.4,0.0514265883614
6,0.5,0.41,0.182385813361
6,0.5,0.42,0.145128806951
6,0.5,0.43,0.20964491037
6,0.5,0.44,0.282595789318
6,0.5,0.45,0.230370306103
6,0.5,0.46,0.157311751168
6,0.5,0.47,0.103775805805
6,0.5,0.48,0.216617068486
6,0.5,0.49,0.287509098085
6,0.5,0.5,0.221453321825
6,0.5,0.51,0.0584552030467
6,0.5,0.52,0.0333639030873
6,0.5,0.53,0.135267064802
6,0.5,0.54,0.12089498374
6,0.5,0.55,0.165772115063
6,0.5,0.56,0.0134800394403
6,0.5,0.57,0.234741442224
6,0.5,0.58,0.245794400545
6,0.5,0.59,0.0976161103983
6,0.5,0.6,0.133584854385
6,0.5,0.61,0.145633497152
6,0.5,0.62,0.083665072869
6,0.5,0.63,0.141590969084
6,0.5,0.64,0.0841522320795
6,0.5,0.65,0.193176632401
6,0.5,0.66,0.135975874
6,0.5,0.67,0.202907471466
6,0.5,0.68,0.199299439481
6,0.5,0.69,0.187497558693
6,0.5,0.7,0.154857374461
6,0.5,0.71,0.0696477754909
6,0.5,0.72,0.153219510232
6,0.5,0.73,0.17757817609
6,0.5,0.74,0.143105259214
6,0.5,0.75,0.174739107072
6,0.5,0.76,0.230238266771
6,0.5,0.77,0.109594406659
6,0.5,0.78,0.183748395891
6,0.5,0.79,0.215950578918
6,0.5,0.8,0.15214772025
6,0.5,0.81,0.214456108521
6,0.5,0.82,0.145326114314
6,0.5,0.83,0.276425060386
6,0.5,0.84,0.158831621294
6,0.5,0.85,0.196089989156
6,0.5,0.86,0.109328335085
6,0.5,0.87,0.150192912426
6,0.5,0.88,0.180783153617
6,0.5,0.89,0.135814201636
6,0.5,0.9,0.158873342092
6,0.5,0.91,0.141345235857
6,0.5,0.92,0.154515663937
6,0.5,0.93,0.210804191291
6,0.5,0.94,0.13892994142
6,0.5,0.95,0.132801312173
6,0.5,0.96,0.17197658198
6,0.5,0.97,0.215841517272
6,0.5,0.98,0.231996205856
6,0.5,0.99,0.211854729526
6,0.5,1.0,0.225264528194
6,0.5,1.01,0.16152864438
6,0.5,1.02,0.230461527979
6,0.5,1.03,0.268481937308
6,0.5,1.04,0.194392941122
